	City	Town	gasolina 95	gasolina 98	diésel	diésel plus	gasóleo B	biodiésel	GNL	GNC	GLP	Fecha
2639	Toledo	La Pueblanueva	1,199 €/l		1,079 €/l	1,169 €/l	0,800 €/l					2020-04-05 18:37:06.813752
2640	Toledo	Pulgar	1,119 €/l	1,243 €/l	1,049 €/l	1,119 €/l						2020-04-05 18:37:07.197047
2641	Toledo	Quero	1,109 €/l		1,029 €/l	1,079 €/l						2020-04-05 18:37:07.647491
2642	Toledo	Quintanar de la Orden	1,096 €/l	1,214 €/l	1,039 €/l	1,092 €/l	0,671 €/l				0,649 €/l	2020-04-05 18:37:08.062749
2643	Toledo	El Real de San Vicente	1,119 €/l		1,039 €/l		0,800 €/l					2020-04-05 18:37:08.539788
2644	Toledo	Recas	1,159 €/l		1,089 €/l							2020-04-05 18:37:08.965726
2645	Toledo	San Bartolomé de las Abiertas	1,089 €/l		1,019 €/l							2020-04-05 18:37:09.472873
2646	Toledo	San Martín de Montalbán	1,109 €/l		1,039 €/l	1,099 €/l	0,619 €/l					2020-04-05 18:37:09.838858
2647	Toledo	Santa Ana de Pusa	1,179 €/l		1,099 €/l		0,589 €/l					2020-04-05 18:37:10.247685
2648	Toledo	Santa Cruz del Retamar	1,066 €/l	1,356 €/l	1,018 €/l	1,041 €/l						2020-04-05 18:37:10.747733
2649	Toledo	Santa Olalla	1,128 €/l	1,296 €/l	1,053 €/l	1,183 €/l						2020-04-05 18:37:11.141446
2650	Toledo	Santo Domingo-Caudilla	1,087 €/l	1,297 €/l	0,977 €/l	1,157 €/l						2020-04-05 18:37:11.666671
2651	Toledo	Seseña	1,132 €/l	1,265 €/l	1,085 €/l	1,166 €/l			0,859 €/l	0,949 €/l	0,689 €/l	2020-04-05 18:37:12.198044
2652	Toledo	Sevilleja de la Jara	1,254 €/l	1,414 €/l	1,159 €/l		0,879 €/l					2020-04-05 18:37:12.745483
2653	Toledo	Sonseca	1,172 €/l	1,355 €/l	1,057 €/l	1,154 €/l	0,750 €/l					2020-04-05 18:37:13.180047
2654	Toledo	Talavera de la Reina	1,166 €/l	1,295 €/l	1,081 €/l	1,164 €/l	0,829 €/l				0,655 €/l	2020-04-05 18:37:13.588778
2655	Toledo	Tembleque	1,132 €/l	1,247 €/l	1,051 €/l	1,121 €/l	0,686 €/l					2020-04-05 18:37:14.005327
2656	Toledo	El Toboso	1,119 €/l		1,029 €/l	1,109 €/l	0,671 €/l					2020-04-05 18:37:14.390730
2657	Toledo	Toledo	1,148 €/l	1,288 €/l	1,080 €/l	1,145 €/l	0,689 €/l			0,972 €/l	0,684 €/l	2020-04-05 18:37:14.907587
2658	Toledo	La Torre de Esteban Hambrán	1,189 €/l		1,109 €/l	1,209 €/l	0,635 €/l					2020-04-05 18:37:15.398195
2659	Toledo	Torrijos	1,147 €/l	1,282 €/l	1,045 €/l	1,129 €/l					0,699 €/l	2020-04-05 18:37:15.776731
2660	Toledo	Ugena	1,197 €/l	1,327 €/l	1,097 €/l	1,167 €/l						2020-04-05 18:37:16.178098
2661	Toledo	Urda	1,159 €/l		1,059 €/l		0,609 €/l					2020-04-05 18:37:16.664959
2662	Toledo	Valmojado	1,195 €/l	1,445 €/l	1,125 €/l	1,205 €/l						2020-04-05 18:37:17.134621
2663	Toledo	Las Ventas con Peña Aguilera	1,189 €/l	1,369 €/l	0,998 €/l							2020-04-05 18:37:17.672281
2664	Toledo	Las Ventas de Retamosa	1,077 €/l	1,297 €/l	1,007 €/l	1,157 €/l	0,897 €/l				0,699 €/l	2020-04-05 18:37:18.203768
2665	Toledo	Villacañas	1,127 €/l	1,258 €/l	1,042 €/l	1,124 €/l	0,737 €/l					2020-04-05 18:37:18.675891
2666	Toledo	Villaluenga de la Sagra	1,087 €/l	1,297 €/l	1,007 €/l	1,157 €/l					0,699 €/l	2020-04-05 18:37:19.124343
2667	Toledo	Villamiel de Toledo	1,129 €/l	1,249 €/l	1,059 €/l	1,119 €/l						2020-04-05 18:37:19.514003
2668	Toledo	Villanueva de Alcardete	1,119 €/l		1,029 €/l	1,079 €/l	0,671 €/l					2020-04-05 18:37:19.918305
2669	Toledo	Villarrubia de Santiago	1,119 €/l		1,049 €/l	1,119 €/l	0,645 €/l					2020-04-05 18:37:20.306916
2670	Toledo	Villaseca de la Sagra	1,120 €/l	1,200 €/l	1,060 €/l	1,110 €/l	0,785 €/l					2020-04-05 18:37:20.795842
2671	Toledo	El Viso de San Juan	1,249 €/l	1,389 €/l	1,129 €/l	1,189 €/l						2020-04-05 18:37:21.195322
2672	Toledo	Los Yébenes	1,109 €/l	1,209 €/l	1,052 €/l	1,115 €/l	0,719 €/l					2020-04-05 18:37:21.636846
2673	Toledo	Yeles	1,179 €/l	1,319 €/l	1,079 €/l	1,149 €/l						2020-04-05 18:37:22.098685
2674	Toledo	Yepes	1,249 €/l	1,459 €/l	1,099 €/l	1,179 €/l						2020-04-05 18:37:22.601211
2675	Toledo	Yuncler	1,134 €/l	1,269 €/l	1,054 €/l	1,159 €/l						2020-04-05 18:37:23.071332
2676	Toledo	Yuncos	1,172 €/l	1,302 €/l	1,086 €/l	1,172 €/l						2020-04-05 18:37:23.503534
2677	Valencia	Ademuz	1,239 €/l	1,459 €/l	1,139 €/l	1,219 €/l	0,979 €/l					2020-04-05 18:37:30.182868
2678	Valencia	Agullent	1,079 €/l		0,979 €/l							2020-04-05 18:37:30.677072
2679	Valencia	Aielo de Malferit	1,329 €/l		1,219 €/l	1,374 €/l						2020-04-05 18:37:31.310159
2680	Valencia	Alaquàs	1,101 €/l	1,379 €/l	0,995 €/l	1,189 €/l			0,860 €/l			2020-04-05 18:37:31.857719
2681	Valencia	Albaida	1,222 €/l	1,455 €/l	1,225 €/l	1,169 €/l						2020-04-05 18:37:32.448525
2682	Valencia	Albal	1,111 €/l	1,179 €/l	0,985 €/l		0,679 €/l					2020-04-05 18:37:32.926960
2683	Valencia	Albalat de la Ribera	1,119 €/l		1,039 €/l		0,819 €/l					2020-04-05 18:37:33.311289
2684	Valencia	Albalat dels Sorells	1,149 €/l	1,249 €/l	1,064 €/l	1,109 €/l	0,759 €/l				0,615 €/l	2020-04-05 18:37:33.723935
2685	Valencia	Alberic	1,154 €/l	1,329 €/l	1,035 €/l	1,150 €/l	0,703 €/l					2020-04-05 18:37:34.206621
2686	Valencia	Alborache	1,109 €/l		0,999 €/l	1,059 €/l	0,690 €/l					2020-04-05 18:37:34.672825
2687	Valencia	Alboraya	1,078 €/l	1,239 €/l	0,991 €/l	1,066 €/l					0,615 €/l	2020-04-05 18:37:35.089588
2688	Valencia	Albuixech	1,099 €/l	1,239 €/l	1,009 €/l	1,094 €/l	0,747 €/l					2020-04-05 18:37:35.585441
2689	Valencia	Alcàsser	1,088 €/l	1,229 €/l	1,001 €/l	1,089 €/l	0,734 €/l					2020-04-05 18:37:35.995967
2690	Valencia	L'Alcúdia	1,095 €/l	1,356 €/l	1,003 €/l	1,136 €/l	0,699 €/l					2020-04-05 18:37:36.498380
2691	Valencia	L'Alcúdia de Crespins	1,119 €/l	1,239 €/l	0,994 €/l	1,099 €/l	0,720 €/l					2020-04-05 18:37:36.880913
2692	Valencia	Aldaia	1,127 €/l	1,359 €/l	1,022 €/l	1,126 €/l					0,545 €/l	2020-04-05 18:37:37.451706
2693	Valencia	Alfafar	1,127 €/l	1,247 €/l	1,010 €/l	1,086 €/l	0,869 €/l				0,639 €/l	2020-04-05 18:37:37.843943
2694	Valencia	Alfara del Patriarca	1,079 €/l	1,229 €/l	0,984 €/l	1,069 €/l						2020-04-05 18:37:38.272148
2695	Valencia	Alfarp	1,099 €/l		0,989 €/l	1,119 €/l						2020-04-05 18:37:38.663219
2696	Valencia	Alfarrasí	1,249 €/l	1,369 €/l	1,199 €/l	1,249 €/l						2020-04-05 18:37:39.107141
2697	Valencia	Algemesí	1,173 €/l	1,347 €/l	1,049 €/l	1,183 €/l	0,779 €/l					2020-04-05 18:37:39.534093
2698	Valencia	Algimia de Alfara	1,121 €/l		1,054 €/l		0,690 €/l					2020-04-05 18:37:39.893823
2699	Valencia	Alginet	1,112 €/l	1,257 €/l	0,960 €/l	1,049 €/l	0,738 €/l				0,647 €/l	2020-04-05 18:37:40.331453
2700	Valencia	Almàssera	1,139 €/l	1,289 €/l	0,999 €/l							2020-04-05 18:37:40.766923
2701	Valencia	Almiserà	1,129 €/l	1,269 €/l	1,029 €/l	1,089 €/l						2020-04-05 18:37:41.149568
2702	Valencia	Almoines	1,099 €/l		0,997 €/l							2020-04-05 18:37:41.540654
2703	Valencia	Almussafes	1,089 €/l		0,989 €/l	1,089 €/l	0,600 €/l					2020-04-05 18:37:41.894066
2704	Valencia	Alpuente			1,039 €/l		0,569 €/l					2020-04-05 18:37:42.280048
2705	Valencia	L'Alquería de la Condesa/Alqueria de la Comtessa	1,139 €/l	1,204 €/l	1,051 €/l	1,062 €/l					0,669 €/l	2020-04-05 18:37:42.642974
2706	Valencia	Alzira	1,062 €/l	1,211 €/l	0,992 €/l	1,071 €/l	0,695 €/l					2020-04-05 18:37:43.016535
2707	Valencia	Andilla	1,179 €/l	1,359 €/l	0,999 €/l		0,759 €/l					2020-04-05 18:37:43.462076
2708	Valencia	Anna	1,229 €/l	1,439 €/l	1,109 €/l	1,229 €/l	0,920 €/l					2020-04-05 18:37:43.882421
2709	Valencia	Atzeneta d,'Albaida	1,199 €/l	1,469 €/l	1,119 €/l		0,949 €/l					2020-04-05 18:37:44.320060
2710	Valencia	Ayora	1,121 €/l	1,279 €/l	1,007 €/l	1,109 €/l	0,778 €/l					2020-04-05 18:37:44.760520
2711	Valencia	Barxeta	1,128 €/l		1,079 €/l							2020-04-05 18:37:45.117298
2712	Valencia	Bellreguard		1,209 €/l	1,004 €/l	1,074 €/l						2020-04-05 18:37:45.515151
2713	Valencia	Benaguasil	1,047 €/l		0,964 €/l	1,109 €/l	0,647 €/l					2020-04-05 18:37:46.002634
2714	Valencia	Beneixida	1,149 €/l		1,038 €/l	1,139 €/l	0,789 €/l					2020-04-05 18:37:46.466417
2715	Valencia	Benetússer	1,148 €/l	1,288 €/l	1,048 €/l		0,828 €/l					2020-04-05 18:37:46.913510
2716	Valencia	Beniarjó	1,109 €/l	1,239 €/l	0,999 €/l	1,047 €/l						2020-04-05 18:37:47.280568
2717	Valencia	Benifaió	1,179 €/l	1,427 €/l	1,086 €/l	1,185 €/l	0,742 €/l					2020-04-05 18:37:47.703222
2718	Valencia	Benigánim	1,074 €/l	1,155 €/l	0,957 €/l	1,052 €/l						2020-04-05 18:37:48.057544
2719	Valencia	Benimodo	1,179 €/l		1,069 €/l		0,780 €/l					2020-04-05 18:37:48.439791
2720	Valencia	Beniparrell	1,119 €/l	1,259 €/l	1,034 €/l	1,104 €/l					0,639 €/l	2020-04-05 18:37:48.866370
2721	Valencia	Benisanó	1,109 €/l		1,029 €/l	1,059 €/l						2020-04-05 18:37:49.458712
2722	Valencia	Bétera	1,116 €/l	1,250 €/l	1,027 €/l	1,097 €/l	0,639 €/l					2020-04-05 18:37:49.898803
2723	Valencia	Bocairent	1,139 €/l		1,054 €/l	1,149 €/l	0,849 €/l					2020-04-05 18:37:50.286057
2724	Valencia	Buñol	1,108 €/l	1,264 €/l	1,011 €/l	1,119 €/l						2020-04-05 18:37:50.670458
2725	Valencia	Burjassot	1,057 €/l	1,244 €/l	0,969 €/l	1,049 €/l						2020-04-05 18:37:51.050370
2726	Valencia	Camporrobles	1,109 €/l		1,019 €/l	1,069 €/l	0,764 €/l					2020-04-05 18:37:51.405943
2727	Valencia	Canals	1,114 €/l	1,239 €/l	1,024 €/l	1,094 €/l						2020-04-05 18:37:51.878373
2728	Valencia	Canet d,'En Berenguer	1,139 €/l	1,279 €/l	1,049 €/l	1,119 €/l						2020-04-05 18:37:52.235433
2729	Valencia	Carcaixent	1,158 €/l	1,303 €/l	1,072 €/l	1,146 €/l	0,875 €/l					2020-04-05 18:37:52.690086
2730	Valencia	Carlet	1,134 €/l	1,239 €/l	1,008 €/l	1,154 €/l	0,583 €/l					2020-04-05 18:37:53.461902
2731	Valencia	Casinos	1,119 €/l	1,239 €/l	1,099 €/l	1,069 €/l	0,757 €/l					2020-04-05 18:37:54.114677
2732	Valencia	Castelló de Rugat	1,179 €/l	1,349 €/l	1,069 €/l	1,179 €/l	0,875 €/l					2020-04-05 18:37:54.454133
2733	Valencia	Castielfabib	1,109 €/l		1,019 €/l	1,069 €/l						2020-04-05 18:37:54.900816
2734	Valencia	Catadau	1,044 €/l	1,269 €/l	0,970 €/l	1,034 €/l	0,618 €/l					2020-04-05 18:37:55.282285
2735	Valencia	Catarroja	1,136 €/l	1,246 €/l	1,000 €/l	1,035 €/l	0,669 €/l					2020-04-05 18:37:55.725938
2736	Valencia	Caudete de las Fuentes	1,164 €/l	1,299 €/l	1,049 €/l	1,164 €/l	0,794 €/l					2020-04-05 18:37:56.195748
2737	Valencia	Chella	1,139 €/l	1,219 €/l	1,049 €/l	1,099 €/l	0,709 €/l					2020-04-05 18:37:56.604048
2738	Valencia	Chelva	1,149 €/l	1,269 €/l	1,029 €/l	1,099 €/l	0,769 €/l					2020-04-05 18:37:57.092128
2739	Valencia	Cheste	1,060 €/l	1,180 €/l	0,960 €/l	1,000 €/l	0,580 €/l					2020-04-05 18:37:57.439108
2740	Valencia	Chiva	1,144 €/l	1,269 €/l	1,049 €/l	1,107 €/l	0,760 €/l				0,639 €/l	2020-04-05 18:37:57.852301
2741	Valencia	Chulilla	1,199 €/l		1,099 €/l		0,799 €/l					2020-04-05 18:37:58.366288
2742	Valencia	Corbera	1,139 €/l		1,049 €/l		0,869 €/l					2020-04-05 18:37:58.796966
2743	Valencia	Cortes de Pallás	1,149 €/l		1,047 €/l							2020-04-05 18:37:59.221125
2744	Valencia	Cullera	1,064 €/l	1,279 €/l	0,973 €/l	1,062 €/l	0,859 €/l					2020-04-05 18:37:59.781798
2745	Valencia	Daimús	1,189 €/l	1,349 €/l	1,079 €/l							2020-04-05 18:38:00.139644
2746	Valencia	L'Eliana	1,096 €/l	1,251 €/l	1,003 €/l	1,077 €/l						2020-04-05 18:38:00.553817
2747	Valencia	Enguera	1,053 €/l		0,984 €/l	1,129 €/l	0,642 €/l					2020-04-05 18:38:00.986779
2748	Valencia	Estivella	1,109 €/l		1,029 €/l							2020-04-05 18:38:01.464941
2749	Valencia	Foios	1,149 €/l	1,359 €/l	1,034 €/l	1,081 €/l	0,809 €/l					2020-04-05 18:38:01.878276
2750	Valencia	La Font d,'En Carròs	0,995 €/l	1,219 €/l	0,965 €/l	1,029 €/l						2020-04-05 18:38:02.286608
2751	Valencia	La Font de la Figuera	1,128 €/l	1,261 €/l	1,010 €/l	1,139 €/l	0,790 €/l					2020-04-05 18:38:02.653600
2752	Valencia	Fontanars dels Alforins	1,109 €/l		0,975 €/l		0,730 €/l					2020-04-05 18:38:03.007524
2753	Valencia	Fuenterrobles	1,329 €/l		1,209 €/l		0,924 €/l					2020-04-05 18:38:03.335555
2754	Valencia	Gandia	1,104 €/l	1,258 €/l	1,002 €/l	1,079 €/l	0,721 €/l				0,619 €/l	2020-04-05 18:38:03.715033
2755	Valencia	Genovés	1,132 €/l			1,068 €/l						2020-04-05 18:38:04.189340
2756	Valencia	Godella	1,139 €/l	1,280 €/l	1,049 €/l	1,119 €/l						2020-04-05 18:38:04.540092
2757	Valencia	Godelleta	1,035 €/l		0,994 €/l	1,175 €/l	0,565 €/l					2020-04-05 18:38:04.926624
2758	Valencia	Guadasequies	1,088 €/l	1,240 €/l	1,071 €/l	1,131 €/l						2020-04-05 18:38:05.388504
2759	Valencia	Guadassuar	1,098 €/l		0,999 €/l		0,779 €/l				0,675 €/l	2020-04-05 18:38:05.804283
2760	Valencia	Jalance	1,108 €/l	1,208 €/l	1,019 €/l	1,079 €/l						2020-04-05 18:38:06.194662
2761	Valencia	Jarafuel	1,098 €/l	1,209 €/l	1,009 €/l	1,055 €/l	0,699 €/l					2020-04-05 18:38:06.579707
2762	Valencia	Llaurí	1,259 €/l		1,179 €/l							2020-04-05 18:38:07.077723
2763	Valencia	Llíria	1,082 €/l	1,242 €/l	0,995 €/l	1,071 €/l	0,673 €/l				0,580 €/l	2020-04-05 18:38:07.606487
2764	Valencia	Llocnou de Sant Jeroni	1,179 €/l	1,349 €/l	1,069 €/l	1,179 €/l						2020-04-05 18:38:08.072955
2765	Valencia	La Llosa de Ranes	1,119 €/l	1,319 €/l	1,019 €/l	1,119 €/l						2020-04-05 18:38:08.506618
2766	Valencia	Loriguilla	1,153 €/l		1,009 €/l		0,849 €/l		0,799 €/l	0,820 €/l		2020-04-05 18:38:09.280362
2767	Valencia	Losa del Obispo	1,139 €/l	1,239 €/l	0,999 €/l		0,679 €/l					2020-04-05 18:38:09.790327
2768	Valencia	Manises	1,100 €/l	1,259 €/l	1,001 €/l	1,113 €/l					0,589 €/l	2020-04-05 18:38:10.230962
2769	Valencia	Masalavés	1,116 €/l	1,269 €/l	1,033 €/l	1,129 €/l	0,600 €/l					2020-04-05 18:38:10.762528
2770	Valencia	Massalfassar	1,109 €/l	1,289 €/l	1,022 €/l	1,076 €/l			0,799 €/l			2020-04-05 18:38:11.292752
2771	Valencia	Massamagrell	1,119 €/l	1,259 €/l	1,029 €/l	1,099 €/l						2020-04-05 18:38:11.717372
2772	Valencia	Massanassa	1,135 €/l	1,247 €/l	0,988 €/l	1,109 €/l	0,709 €/l					2020-04-05 18:38:12.088035
2773	Valencia	Meliana	1,139 €/l		1,029 €/l		0,769 €/l					2020-04-05 18:38:12.433216
2774	Valencia	Mislata	1,128 €/l	1,259 €/l	1,034 €/l	1,104 €/l						2020-04-05 18:38:12.899991
2775	Valencia	Mogente/Moixent	1,110 €/l	1,209 €/l	0,990 €/l	1,109 €/l	0,790 €/l					2020-04-05 18:38:13.335985
2776	Valencia	Moncada	1,136 €/l	1,259 €/l	1,042 €/l	1,109 €/l	0,864 €/l					2020-04-05 18:38:13.802445
2777	Valencia	Monserrat	1,202 €/l	1,369 €/l	1,072 €/l	1,156 €/l	0,490 €/l					2020-04-05 18:38:14.297191
2778	Valencia	Montaverner	1,239 €/l	1,379 €/l	1,094 €/l	1,189 €/l	0,799 €/l					2020-04-05 18:38:15.079165
2779	Valencia	Montesa	1,139 €/l		1,029 €/l	1,109 €/l						2020-04-05 18:38:15.556372
2780	Valencia	Montroy	1,089 €/l		0,959 €/l	1,059 €/l	0,490 €/l					2020-04-05 18:38:15.938894
2781	Valencia	Museros	1,138 €/l	1,259 €/l	1,063 €/l	1,109 €/l	0,747 €/l					2020-04-05 18:38:16.361547
2782	Valencia	Náquera	1,159 €/l	1,319 €/l	1,029 €/l	1,179 €/l					0,559 €/l	2020-04-05 18:38:16.846281
2783	Valencia	Navarrés	1,109 €/l	1,189 €/l	1,019 €/l	1,069 €/l	0,679 €/l					2020-04-05 18:38:17.228071
2784	Valencia	Novelé/Novetlè	1,339 €/l		1,239 €/l	1,320 €/l						2020-04-05 18:38:17.633336
2785	Valencia	Oliva	1,102 €/l	1,222 €/l	1,007 €/l	1,082 €/l					0,619 €/l	2020-04-05 18:38:18.026316
2786	Valencia	L'Olleria	1,118 €/l	1,246 €/l	1,009 €/l	1,035 €/l						2020-04-05 18:38:18.603605
2787	Valencia	Olocau	1,099 €/l	1,379 €/l	0,999 €/l	1,079 €/l						2020-04-05 18:38:18.976307
2788	Valencia	Ontinyent	1,091 €/l	1,248 €/l	0,991 €/l	1,081 €/l	0,875 €/l				0,595 €/l	2020-04-05 18:38:19.407578
2789	Valencia	Otos	1,054 €/l		0,977 €/l		0,720 €/l					2020-04-05 18:38:19.983330
2790	Valencia	Paiporta	1,141 €/l	1,307 €/l	1,046 €/l	1,112 €/l						2020-04-05 18:38:20.443058
2791	Valencia	Palma de Gandía	1,129 €/l		1,029 €/l	1,089 €/l						2020-04-05 18:38:20.852616
2792	Valencia	Paterna	1,085 €/l	1,248 €/l	0,974 €/l	1,086 €/l	0,709 €/l				0,649 €/l	2020-04-05 18:38:21.338384
2793	Valencia	Pedralba	1,109 €/l	1,259 €/l	1,029 €/l	1,089 €/l	0,719 €/l					2020-04-05 18:38:22.029856
2794	Valencia	Picanya	1,118 €/l	1,271 €/l	1,027 €/l	1,127 €/l						2020-04-05 18:38:22.480242
2795	Valencia	Picassent	1,101 €/l	1,230 €/l	1,021 €/l	1,109 €/l	0,688 €/l	0,959 €/l				2020-04-05 18:38:22.980190
2796	Valencia	La Pobla de Farnals	1,085 €/l	1,214 €/l	0,992 €/l	1,049 €/l	0,800 €/l					2020-04-05 18:38:23.476162
2797	Valencia	La Pobla de Vallbona	1,064 €/l	1,254 €/l	0,969 €/l	1,079 €/l	0,629 €/l					2020-04-05 18:38:23.874314
2798	Valencia	La Pobla del Duc	1,050 €/l		1,015 €/l	1,075 €/l	0,650 €/l					2020-04-05 18:38:24.349936
2799	Valencia	La Pobla Llarga	1,071 €/l		0,971 €/l							2020-04-05 18:38:24.805957
2800	Valencia	Polinyà de Xúquer	1,158 €/l	1,298 €/l	1,054 €/l		0,759 €/l					2020-04-05 18:38:25.205173
2801	Valencia	Puçol	1,138 €/l	1,373 €/l	1,032 €/l	1,176 €/l	0,844 €/l					2020-04-05 18:38:25.657812
2802	Valencia	Puig	1,139 €/l	1,250 €/l	1,004 €/l	1,139 €/l	0,845 €/l					2020-04-05 18:38:26.110061
2803	Valencia	Quart de Poblet	1,127 €/l	1,261 €/l	1,020 €/l	1,106 €/l	0,769 €/l					2020-04-05 18:38:26.495086
2804	Valencia	Quartell	1,096 €/l		0,995 €/l	1,109 €/l						2020-04-05 18:38:26.858098
2805	Valencia	Quatretonda	1,109 €/l		1,019 €/l	1,069 €/l	0,787 €/l					2020-04-05 18:38:27.238687
2806	Valencia	Rafelbuñol/Rafelbunyol	1,079 €/l	1,259 €/l	1,005 €/l	1,099 €/l						2020-04-05 18:38:27.739355
2807	Valencia	Real de Gandía	1,129 €/l	1,279 €/l	1,024 €/l	1,169 €/l						2020-04-05 18:38:28.144570
2808	Valencia	Requena	1,137 €/l	1,237 €/l	1,057 €/l	1,131 €/l	0,789 €/l					2020-04-05 18:38:28.563597
2809	Valencia	Riba-roja de Túria	1,123 €/l	1,263 €/l	1,002 €/l	1,121 €/l	0,766 €/l		0,843 €/l	0,930 €/l		2020-04-05 18:38:29.104354
2810	Valencia	Sagunto/Sagunt	1,119 €/l	1,269 €/l	1,028 €/l	1,123 €/l	0,870 €/l				0,625 €/l	2020-04-05 18:38:29.519308
2811	Valencia	San Antonio de Benagéber	1,118 €/l	1,298 €/l	1,004 €/l	1,146 €/l						2020-04-05 18:38:29.970224
2812	Valencia	Sedaví	1,141 €/l	1,294 €/l	1,045 €/l	1,134 €/l					0,639 €/l	2020-04-05 18:38:30.438686
2813	Valencia	Siete Aguas	1,149 €/l	1,269 €/l	1,049 €/l	1,129 €/l						2020-04-05 18:38:30.880675
2814	Valencia	Silla	1,109 €/l	1,242 €/l	1,021 €/l	1,089 €/l	0,751 €/l					2020-04-05 18:38:31.324182
2815	Valencia	Simat de la Valldigna	1,069 €/l	1,419 €/l	0,979 €/l		0,690 €/l					2020-04-05 18:38:31.724243
2816	Valencia	Sinarcas	1,178 €/l	1,357 €/l	1,083 €/l	1,135 €/l	0,823 €/l					2020-04-05 18:38:32.180748
2817	Valencia	Sollana	1,139 €/l	1,349 €/l	1,009 €/l		0,685 €/l					2020-04-05 18:38:32.583393
2818	Valencia	Sueca	1,121 €/l	1,269 €/l	1,034 €/l	1,114 €/l	0,743 €/l				0,690 €/l	2020-04-05 18:38:32.968489
2819	Valencia	Tavernes de la Valldigna	1,129 €/l	1,399 €/l	1,039 €/l	1,119 €/l	0,749 €/l					2020-04-05 18:38:33.490053
2820	Valencia	Titaguas	1,109 €/l	1,233 €/l	1,019 €/l		0,746 €/l					2020-04-05 18:38:34.732143
2821	Valencia	Torrent	1,113 €/l	1,265 €/l	1,020 €/l	1,140 €/l	0,829 €/l				0,642 €/l	2020-04-05 18:38:35.333941
2822	Valencia	Tuéjar	1,097 €/l	1,234 €/l	1,029 €/l	1,085 €/l						2020-04-05 18:38:35.750646
2823	Valencia	Turís	1,184 €/l	1,379 €/l	1,079 €/l		0,654 €/l					2020-04-05 18:38:36.119778
2824	Valencia	Utiel	1,169 €/l	1,279 €/l	1,069 €/l	1,129 €/l	0,773 €/l					2020-04-05 18:38:36.572742
2825	Valencia	Valencia	1,115 €/l	1,261 €/l	1,016 €/l	1,084 €/l	0,829 €/l			0,949 €/l	0,604 €/l	2020-04-05 18:38:37.013536
2826	Valencia	Vallada	1,184 €/l	1,351 €/l	1,107 €/l	1,178 €/l	0,909 €/l					2020-04-05 18:38:37.391967
2827	Valencia	Vilamarxant	1,145 €/l	1,355 €/l	1,055 €/l	1,156 €/l	0,703 €/l					2020-04-05 18:38:37.908310
2828	Valencia	Villalonga	1,109 €/l	1,229 €/l	1,029 €/l	1,089 €/l	0,739 €/l					2020-04-05 18:38:38.311058
2829	Valencia	Villanueva de Castellón	1,085 €/l	1,209 €/l	0,985 €/l	1,050 €/l	0,633 €/l					2020-04-05 18:38:38.740395
2830	Valencia	Villar del Arzobispo	1,114 €/l		0,985 €/l							2020-04-05 18:38:39.199321
2831	Valencia	Villargordo del Cabriel	1,119 €/l	1,244 €/l	1,069 €/l	1,139 €/l						2020-04-05 18:38:39.633614
2832	Valencia	Vinalesa	1,158 €/l		1,058 €/l	1,158 €/l						2020-04-05 18:38:40.350275
2833	Valencia	Xàtiva	1,130 €/l	1,239 €/l	1,036 €/l	1,116 €/l	0,640 €/l				0,650 €/l	2020-04-05 18:38:40.789168
2834	Valencia	Xeraco	1,118 €/l	1,247 €/l	1,047 €/l	1,114 €/l						2020-04-05 18:38:41.227599
2835	Valencia	Xirivella	1,081 €/l	1,302 €/l	0,988 €/l	1,065 €/l						2020-04-05 18:38:41.602606
2836	Valencia	Yátova	1,089 €/l		0,979 €/l							2020-04-05 18:38:42.055162
2837	Valladolid	Alaejos	1,159 €/l	1,274 €/l	1,089 €/l	1,144 €/l						2020-04-05 18:38:48.509215
2838	Valladolid	Alcazarén	1,089 €/l	1,229 €/l	1,069 €/l	1,119 €/l						2020-04-05 18:38:48.877156
2839	Valladolid	Aldeamayor de San Martín	1,119 €/l		1,044 €/l		0,679 €/l					2020-04-05 18:38:49.261446
2840	Valladolid	Arroyo de la Encomienda	1,159 €/l	1,279 €/l	1,109 €/l	1,159 €/l						2020-04-05 18:38:49.600262
2841	Valladolid	Ataquines	1,101 €/l	1,273 €/l	1,046 €/l	1,153 €/l	0,740 €/l				0,668 €/l	2020-04-05 18:38:50.027328
2842	Valladolid	Becilla de Valderaduey	1,129 €/l	1,229 €/l	1,055 €/l	1,139 €/l	0,799 €/l					2020-04-05 18:38:50.577230
2843	Valladolid	Bobadilla del Campo	1,269 €/l		1,179 €/l		0,790 €/l					2020-04-05 18:38:50.989980
2844	Valladolid	Boecillo	1,114 €/l		1,095 €/l	1,155 €/l	0,719 €/l					2020-04-05 18:38:51.416170
2845	Valladolid	Cabezón de Pisuerga	1,169 €/l	1,279 €/l	1,119 €/l	1,179 €/l						2020-04-05 18:38:51.846559
2846	Valladolid	Campaspero			0,999 €/l		0,658 €/l					2020-04-05 18:38:52.416043
2847	Valladolid	Castrejón de Trabancos	1,068 €/l		1,003 €/l							2020-04-05 18:38:52.811291
2848	Valladolid	Cigales	1,129 €/l		1,079 €/l	1,159 €/l					0,679 €/l	2020-04-05 18:38:53.220950
2849	Valladolid	Cistérniga	1,109 €/l		1,085 €/l	1,155 €/l						2020-04-05 18:38:53.609114
2850	Valladolid	Cogeces del Monte	1,269 €/l		1,179 €/l	1,249 €/l	0,875 €/l					2020-04-05 18:38:54.049384
